,drone_speed,drone_ascent_rate,drone_response_distance,is_violation,max_heli_speed,min_heli_speed
674,58.67,10.45,8600.0,0,183.33,154.0
675,58.67,10.45,8800.0,0,183.33,154.0
676,58.67,10.45,9000.0,0,183.33,154.0
677,58.67,10.45,9200.0,0,183.33,154.0
678,58.67,10.45,9400.0,0,183.33,154.0
679,58.67,10.45,9600.0,0,183.33,154.0
680,58.67,10.45,9800.0,0,183.33,154.0
681,58.67,10.45,10000.0,0,183.33,154.0
685,58.67,11.2,4600.0,0,183.33,154.0
686,58.67,11.2,4800.0,0,183.33,154.0
687,58.67,11.2,5000.0,0,183.33,154.0
688,58.67,11.2,5200.0,0,183.33,154.0
689,58.67,11.2,5400.0,0,183.33,154.0
690,58.67,11.2,5600.0,0,183.33,154.0
691,58.67,11.2,5800.0,0,183.33,154.0
692,58.67,11.2,6000.0,0,183.33,154.0
693,58.67,11.2,6200.0,0,183.33,154.0
694,58.67,11.2,6400.0,0,183.33,154.0
695,58.67,11.2,6600.0,0,183.33,154.0
696,58.67,11.2,6800.0,0,183.33,154.0
697,58.67,11.2,7000.0,0,183.33,154.0
698,58.67,11.2,7200.0,0,183.33,154.0
699,58.67,11.2,7400.0,0,183.33,154.0
700,58.67,11.2,7600.0,0,183.33,154.0
701,58.67,11.2,7800.0,0,183.33,154.0
702,58.67,11.2,8000.0,0,183.33,154.0
703,58.67,11.2,8200.0,0,183.33,154.0
704,58.67,11.2,8400.0,0,183.33,154.0
705,58.67,11.2,8600.0,0,183.33,154.0
706,58.67,11.2,8800.0,0,183.33,154.0
707,58.67,11.2,9000.0,0,183.33,154.0
708,58.67,11.2,9200.0,0,183.33,154.0
709,58.67,11.2,9400.0,0,183.33,154.0
710,58.67,11.2,9600.0,0,183.33,154.0
711,58.67,11.2,9800.0,0,183.33,154.0
712,58.67,11.2,10000.0,0,183.33,154.0
716,58.67,11.95,4600.0,0,183.33,154.0
717,58.67,11.95,4800.0,0,183.33,154.0
718,58.67,11.95,5000.0,0,183.33,154.0
719,58.67,11.95,5200.0,0,183.33,154.0
720,58.67,11.95,5400.0,0,183.33,154.0
721,58.67,11.95,5600.0,0,183.33,154.0
722,58.67,11.95,5800.0,0,183.33,154.0
723,58.67,11.95,6000.0,0,183.33,154.0
724,58.67,11.95,6200.0,0,183.33,154.0
725,58.67,11.95,6400.0,0,183.33,154.0
726,58.67,11.95,6600.0,0,183.33,154.0
727,58.67,11.95,6800.0,0,183.33,154.0
728,58.67,11.95,7000.0,0,183.33,154.0
729,58.67,11.95,7200.0,0,183.33,154.0
730,58.67,11.95,7400.0,0,183.33,154.0
731,58.67,11.95,7600.0,0,183.33,154.0
732,58.67,11.95,7800.0,0,183.33,154.0
733,58.67,11.95,8000.0,0,183.33,154.0
734,58.67,11.95,8200.0,0,183.33,154.0
735,58.67,11.95,8400.0,0,183.33,154.0
736,58.67,11.95,8600.0,0,183.33,154.0
737,58.67,11.95,8800.0,0,183.33,154.0
738,58.67,11.95,9000.0,0,183.33,154.0
739,58.67,11.95,9200.0,0,183.33,154.0
740,58.67,11.95,9400.0,0,183.33,154.0
741,58.67,11.95,9600.0,0,183.33,154.0
742,58.67,11.95,9800.0,0,183.33,154.0
743,58.67,11.95,10000.0,0,183.33,154.0
746,58.67,12.7,4400.0,0,183.33,154.0
747,58.67,12.7,4600.0,0,183.33,154.0
748,58.67,12.7,4800.0,0,183.33,154.0
749,58.67,12.7,5000.0,0,183.33,154.0
750,58.67,12.7,5200.0,0,183.33,154.0
751,58.67,12.7,5400.0,0,183.33,154.0
752,58.67,12.7,5600.0,0,183.33,154.0
753,58.67,12.7,5800.0,0,183.33,154.0
754,58.67,12.7,6000.0,0,183.33,154.0
755,58.67,12.7,6200.0,0,183.33,154.0
756,58.67,12.7,6400.0,0,183.33,154.0
757,58.67,12.7,6600.0,0,183.33,154.0
758,58.67,12.7,6800.0,0,183.33,154.0
759,58.67,12.7,7000.0,0,183.33,154.0
760,58.67,12.7,7200.0,0,183.33,154.0
761,58.67,12.7,7400.0,0,183.33,154.0
762,58.67,12.7,7600.0,0,183.33,154.0
763,58.67,12.7,7800.0,0,183.33,154.0
764,58.67,12.7,8000.0,0,183.33,154.0
765,58.67,12.7,8200.0,0,183.33,154.0
766,58.67,12.7,8400.0,0,183.33,154.0
767,58.67,12.7,8600.0,0,183.33,154.0
768,58.67,12.7,8800.0,0,183.33,154.0
769,58.67,12.7,9000.0,0,183.33,154.0
770,58.67,12.7,9200.0,0,183.33,154.0
771,58.67,12.7,9400.0,0,183.33,154.0
772,58.67,12.7,9600.0,0,183.33,154.0
773,58.67,12.7,9800.0,0,183.33,154.0
774,58.67,12.7,10000.0,0,183.33,154.0
776,58.67,13.45,4200.0,0,183.33,154.0
777,58.67,13.45,4400.0,0,183.33,154.0
778,58.67,13.45,4600.0,0,183.33,154.0
779,58.67,13.45,4800.0,0,183.33,154.0
780,58.67,13.45,5000.0,0,183.33,154.0
781,58.67,13.45,5200.0,0,183.33,154.0
782,58.67,13.45,5400.0,0,183.33,154.0
783,58.67,13.45,5600.0,0,183.33,154.0
784,58.67,13.45,5800.0,0,183.33,154.0
785,58.67,13.45,6000.0,0,183.33,154.0
786,58.67,13.45,6200.0,0,183.33,154.0
787,58.67,13.45,6400.0,0,183.33,154.0
788,58.67,13.45,6600.0,0,183.33,154.0
789,58.67,13.45,6800.0,0,183.33,154.0
790,58.67,13.45,7000.0,0,183.33,154.0
791,58.67,13.45,7200.0,0,183.33,154.0
792,58.67,13.45,7400.0,0,183.33,154.0
793,58.67,13.45,7600.0,0,183.33,154.0
794,58.67,13.45,7800.0,0,183.33,154.0
795,58.67,13.45,8000.0,0,183.33,154.0
796,58.67,13.45,8200.0,0,183.33,154.0
797,58.67,13.45,8400.0,0,183.33,154.0
798,58.67,13.45,8600.0,0,183.33,154.0
799,58.67,13.45,8800.0,0,183.33,154.0
800,58.67,13.45,9000.0,0,183.33,154.0
801,58.67,13.45,9200.0,0,183.33,154.0
802,58.67,13.45,9400.0,0,183.33,154.0
803,58.67,13.45,9600.0,0,183.33,154.0
804,58.67,13.45,9800.0,0,183.33,154.0
805,58.67,13.45,10000.0,0,183.33,154.0
807,58.67,14.2,4200.0,0,183.33,154.0
808,58.67,14.2,4400.0,0,183.33,154.0
809,58.67,14.2,4600.0,0,183.33,154.0
810,58.67,14.2,4800.0,0,183.33,154.0
811,58.67,14.2,5000.0,0,183.33,154.0
812,58.67,14.2,5200.0,0,183.33,154.0
813,58.67,14.2,5400.0,0,183.33,154.0
814,58.67,14.2,5600.0,0,183.33,154.0
815,58.67,14.2,5800.0,0,183.33,154.0
816,58.67,14.2,6000.0,0,183.33,154.0
817,58.67,14.2,6200.0,0,183.33,154.0
818,58.67,14.2,6400.0,0,183.33,154.0
819,58.67,14.2,6600.0,0,183.33,154.0
820,58.67,14.2,6800.0,0,183.33,154.0
821,58.67,14.2,7000.0,0,183.33,154.0
822,58.67,14.2,7200.0,0,183.33,154.0
823,58.67,14.2,7400.0,0,183.33,154.0
824,58.67,14.2,7600.0,0,183.33,154.0
825,58.67,14.2,7800.0,0,183.33,154.0
826,58.67,14.2,8000.0,0,183.33,154.0
827,58.67,14.2,8200.0,0,183.33,154.0
828,58.67,14.2,8400.0,0,183.33,154.0
829,58.67,14.2,8600.0,0,183.33,154.0
830,58.67,14.2,8800.0,0,183.33,154.0
831,58.67,14.2,9000.0,0,183.33,154.0
832,58.67,14.2,9200.0,0,183.33,154.0
833,58.67,14.2,9400.0,0,183.33,154.0
834,58.67,14.2,9600.0,0,183.33,154.0
835,58.67,14.2,9800.0,0,183.33,154.0
836,58.67,14.2,10000.0,0,183.33,154.0
845,66.0,8.2,5600.0,0,183.33,154.0
846,66.0,8.2,5800.0,0,183.33,154.0
847,66.0,8.2,6000.0,0,183.33,154.0
848,66.0,8.2,6200.0,0,183.33,154.0
849,66.0,8.2,6400.0,0,183.33,154.0
850,66.0,8.2,6600.0,0,183.33,154.0
851,66.0,8.2,6800.0,0,183.33,154.0
852,66.0,8.2,7000.0,0,183.33,154.0
853,66.0,8.2,7200.0,0,183.33,154.0
854,66.0,8.2,7400.0,0,183.33,154.0
855,66.0,8.2,7600.0,0,183.33,154.0
856,66.0,8.2,7800.0,0,183.33,154.0
857,66.0,8.2,8000.0,0,183.33,154.0
858,66.0,8.2,8200.0,0,183.33,154.0
859,66.0,8.2,8400.0,0,183.33,154.0
860,66.0,8.2,8600.0,0,183.33,154.0
861,66.0,8.2,8800.0,0,183.33,154.0
862,66.0,8.2,9000.0,0,183.33,154.0
863,66.0,8.2,9200.0,0,183.33,154.0
864,66.0,8.2,9400.0,0,183.33,154.0
865,66.0,8.2,9600.0,0,183.33,154.0
866,66.0,8.2,9800.0,0,183.33,154.0
867,66.0,8.2,10000.0,0,183.33,154.0
874,66.0,8.95,5200.0,0,183.33,154.0
875,66.0,8.95,5400.0,0,183.33,154.0
876,66.0,8.95,5600.0,0,183.33,154.0
877,66.0,8.95,5800.0,0,183.33,154.0
878,66.0,8.95,6000.0,0,183.33,154.0
879,66.0,8.95,6200.0,0,183.33,154.0
880,66.0,8.95,6400.0,0,183.33,154.0
881,66.0,8.95,6600.0,0,183.33,154.0
882,66.0,8.95,6800.0,0,183.33,154.0
883,66.0,8.95,7000.0,0,183.33,154.0
884,66.0,8.95,7200.0,0,183.33,154.0
885,66.0,8.95,7400.0,0,183.33,154.0
886,66.0,8.95,7600.0,0,183.33,154.0
887,66.0,8.95,7800.0,0,183.33,154.0
888,66.0,8.95,8000.0,0,183.33,154.0
889,66.0,8.95,8200.0,0,183.33,154.0
890,66.0,8.95,8400.0,0,183.33,154.0
891,66.0,8.95,8600.0,0,183.33,154.0
892,66.0,8.95,8800.0,0,183.33,154.0
893,66.0,8.95,9000.0,0,183.33,154.0
894,66.0,8.95,9200.0,0,183.33,154.0
895,66.0,8.95,9400.0,0,183.33,154.0
896,66.0,8.95,9600.0,0,183.33,154.0
897,66.0,8.95,9800.0,0,183.33,154.0
898,66.0,8.95,10000.0,0,183.33,154.0
904,66.0,9.7,5000.0,0,183.33,154.0
905,66.0,9.7,5200.0,0,183.33,154.0
906,66.0,9.7,5400.0,0,183.33,154.0
907,66.0,9.7,5600.0,0,183.33,154.0
908,66.0,9.7,5800.0,0,183.33,154.0
909,66.0,9.7,6000.0,0,183.33,154.0
910,66.0,9.7,6200.0,0,183.33,154.0
911,66.0,9.7,6400.0,0,183.33,154.0
912,66.0,9.7,6600.0,0,183.33,154.0
913,66.0,9.7,6800.0,0,183.33,154.0
914,66.0,9.7,7000.0,0,183.33,154.0
915,66.0,9.7,7200.0,0,183.33,154.0
916,66.0,9.7,7400.0,0,183.33,154.0
917,66.0,9.7,7600.0,0,183.33,154.0
918,66.0,9.7,7800.0,0,183.33,154.0
919,66.0,9.7,8000.0,0,183.33,154.0
920,66.0,9.7,8200.0,0,183.33,154.0
921,66.0,9.7,8400.0,0,183.33,154.0
922,66.0,9.7,8600.0,0,183.33,154.0
923,66.0,9.7,8800.0,0,183.33,154.0
924,66.0,9.7,9000.0,0,183.33,154.0
925,66.0,9.7,9200.0,0,183.33,154.0
926,66.0,9.7,9400.0,0,183.33,154.0
927,66.0,9.7,9600.0,0,183.33,154.0
928,66.0,9.7,9800.0,0,183.33,154.0
929,66.0,9.7,10000.0,0,183.33,154.0
934,66.0,10.45,4800.0,0,183.33,154.0
935,66.0,10.45,5000.0,0,183.33,154.0
936,66.0,10.45,5200.0,0,183.33,154.0
937,66.0,10.45,5400.0,0,183.33,154.0
938,66.0,10.45,5600.0,0,183.33,154.0
939,66.0,10.45,5800.0,0,183.33,154.0
940,66.0,10.45,6000.0,0,183.33,154.0
941,66.0,10.45,6200.0,0,183.33,154.0
942,66.0,10.45,6400.0,0,183.33,154.0
943,66.0,10.45,6600.0,0,183.33,154.0
944,66.0,10.45,6800.0,0,183.33,154.0
945,66.0,10.45,7000.0,0,183.33,154.0
946,66.0,10.45,7200.0,0,183.33,154.0
947,66.0,10.45,7400.0,0,183.33,154.0
948,66.0,10.45,7600.0,0,183.33,154.0
949,66.0,10.45,7800.0,0,183.33,154.0
950,66.0,10.45,8000.0,0,183.33,154.0
951,66.0,10.45,8200.0,0,183.33,154.0
952,66.0,10.45,8400.0,0,183.33,154.0
953,66.0,10.45,8600.0,0,183.33,154.0
954,66.0,10.45,8800.0,0,183.33,154.0
955,66.0,10.45,9000.0,0,183.33,154.0
956,66.0,10.45,9200.0,0,183.33,154.0
957,66.0,10.45,9400.0,0,183.33,154.0
958,66.0,10.45,9600.0,0,183.33,154.0
959,66.0,10.45,9800.0,0,183.33,154.0
960,66.0,10.45,10000.0,0,183.33,154.0
963,66.0,11.2,4400.0,0,183.33,154.0
964,66.0,11.2,4600.0,0,183.33,154.0
965,66.0,11.2,4800.0,0,183.33,154.0
966,66.0,11.2,5000.0,0,183.33,154.0
967,66.0,11.2,5200.0,0,183.33,154.0
968,66.0,11.2,5400.0,0,183.33,154.0
969,66.0,11.2,5600.0,0,183.33,154.0
970,66.0,11.2,5800.0,0,183.33,154.0
971,66.0,11.2,6000.0,0,183.33,154.0
972,66.0,11.2,6200.0,0,183.33,154.0
973,66.0,11.2,6400.0,0,183.33,154.0
974,66.0,11.2,6600.0,0,183.33,154.0
975,66.0,11.2,6800.0,0,183.33,154.0
976,66.0,11.2,7000.0,0,183.33,154.0
977,66.0,11.2,7200.0,0,183.33,154.0
978,66.0,11.2,7400.0,0,183.33,154.0
979,66.0,11.2,7600.0,0,183.33,154.0
980,66.0,11.2,7800.0,0,183.33,154.0
981,66.0,11.2,8000.0,0,183.33,154.0
982,66.0,11.2,8200.0,0,183.33,154.0
983,66.0,11.2,8400.0,0,183.33,154.0
984,66.0,11.2,8600.0,0,183.33,154.0
985,66.0,11.2,8800.0,0,183.33,154.0
986,66.0,11.2,9000.0,0,183.33,154.0
987,66.0,11.2,9200.0,0,183.33,154.0
988,66.0,11.2,9400.0,0,183.33,154.0
989,66.0,11.2,9600.0,0,183.33,154.0
990,66.0,11.2,9800.0,0,183.33,154.0
991,66.0,11.2,10000.0,0,183.33,154.0
994,66.0,11.95,4400.0,0,183.33,154.0
995,66.0,11.95,4600.0,0,183.33,154.0
996,66.0,11.95,4800.0,0,183.33,154.0
997,66.0,11.95,5000.0,0,183.33,154.0
998,66.0,11.95,5200.0,0,183.33,154.0
999,66.0,11.95,5400.0,0,183.33,154.0
1000,66.0,11.95,5600.0,0,183.33,154.0
1001,66.0,11.95,5800.0,0,183.33,154.0
1002,66.0,11.95,6000.0,0,183.33,154.0
1003,66.0,11.95,6200.0,0,183.33,154.0
1004,66.0,11.95,6400.0,0,183.33,154.0
1005,66.0,11.95,6600.0,0,183.33,154.0
1006,66.0,11.95,6800.0,0,183.33,154.0
1007,66.0,11.95,7000.0,0,183.33,154.0
1008,66.0,11.95,7200.0,0,183.33,154.0
1009,66.0,11.95,7400.0,0,183.33,154.0
1010,66.0,11.95,7600.0,0,183.33,154.0
1011,66.0,11.95,7800.0,0,183.33,154.0
1012,66.0,11.95,8000.0,0,183.33,154.0
1013,66.0,11.95,8200.0,0,183.33,154.0
1014,66.0,11.95,8400.0,0,183.33,154.0
1015,66.0,11.95,8600.0,0,183.33,154.0
1016,66.0,11.95,8800.0,0,183.33,154.0
1017,66.0,11.95,9000.0,0,183.33,154.0
1018,66.0,11.95,9200.0,0,183.33,154.0
1019,66.0,11.95,9400.0,0,183.33,154.0
1020,66.0,11.95,9600.0,0,183.33,154.0
1021,66.0,11.95,9800.0,0,183.33,154.0
1022,66.0,11.95,10000.0,0,183.33,154.0
1024,66.0,12.7,4200.0,0,183.33,154.0
1025,66.0,12.7,4400.0,0,183.33,154.0
1026,66.0,12.7,4600.0,0,183.33,154.0
1027,66.0,12.7,4800.0,0,183.33,154.0
1028,66.0,12.7,5000.0,0,183.33,154.0
1029,66.0,12.7,5200.0,0,183.33,154.0
1030,66.0,12.7,5400.0,0,183.33,154.0
1031,66.0,12.7,5600.0,0,183.33,154.0
1032,66.0,12.7,5800.0,0,183.33,154.0
1033,66.0,12.7,6000.0,0,183.33,154.0
1034,66.0,12.7,6200.0,0,183.33,154.0
1035,66.0,12.7,6400.0,0,183.33,154.0
1036,66.0,12.7,6600.0,0,183.33,154.0
1037,66.0,12.7,6800.0,0,183.33,154.0
1038,66.0,12.7,7000.0,0,183.33,154.0
1039,66.0,12.7,7200.0,0,183.33,154.0
1040,66.0,12.7,7400.0,0,183.33,154.0
1041,66.0,12.7,7600.0,0,183.33,154.0
1042,66.0,12.7,7800.0,0,183.33,154.0
1043,66.0,12.7,8000.0,0,183.33,154.0
1044,66.0,12.7,8200.0,0,183.33,154.0
1045,66.0,12.7,8400.0,0,183.33,154.0
1046,66.0,12.7,8600.0,0,183.33,154.0
1047,66.0,12.7,8800.0,0,183.33,154.0
1048,66.0,12.7,9000.0,0,183.33,154.0
1049,66.0,12.7,9200.0,0,183.33,154.0
1050,66.0,12.7,9400.0,0,183.33,154.0
1051,66.0,12.7,9600.0,0,183.33,154.0
1052,66.0,12.7,9800.0,0,183.33,154.0
1053,66.0,12.7,10000.0,0,183.33,154.0
1055,66.0,13.45,4200.0,0,183.33,154.0
1056,66.0,13.45,4400.0,0,183.33,154.0
1057,66.0,13.45,4600.0,0,183.33,154.0
1058,66.0,13.45,4800.0,0,183.33,154.0
1059,66.0,13.45,5000.0,0,183.33,154.0
1060,66.0,13.45,5200.0,0,183.33,154.0
1061,66.0,13.45,5400.0,0,183.33,154.0
1062,66.0,13.45,5600.0,0,183.33,154.0
1063,66.0,13.45,5800.0,0,183.33,154.0
1064,66.0,13.45,6000.0,0,183.33,154.0
1065,66.0,13.45,6200.0,0,183.33,154.0
1066,66.0,13.45,6400.0,0,183.33,154.0
1067,66.0,13.45,6600.0,0,183.33,154.0
1068,66.0,13.45,6800.0,0,183.33,154.0
1069,66.0,13.45,7000.0,0,183.33,154.0
1070,66.0,13.45,7200.0,0,183.33,154.0
1071,66.0,13.45,7400.0,0,183.33,154.0
1072,66.0,13.45,7600.0,0,183.33,154.0
1073,66.0,13.45,7800.0,0,183.33,154.0
1074,66.0,13.45,8000.0,0,183.33,154.0
1075,66.0,13.45,8200.0,0,183.33,154.0
1076,66.0,13.45,8400.0,0,183.33,154.0
1077,66.0,13.45,8600.0,0,183.33,154.0
1078,66.0,13.45,8800.0,0,183.33,154.0
1079,66.0,13.45,9000.0,0,183.33,154.0
1080,66.0,13.45,9200.0,0,183.33,154.0
1081,66.0,13.45,9400.0,0,183.33,154.0
1082,66.0,13.45,9600.0,0,183.33,154.0
1083,66.0,13.45,9800.0,0,183.33,154.0
1084,66.0,13.45,10000.0,0,183.33,154.0
1085,66.0,14.2,4000.0,0,183.33,154.0
1086,66.0,14.2,4200.0,0,183.33,154.0
1087,66.0,14.2,4400.0,0,183.33,154.0
1088,66.0,14.2,4600.0,0,183.33,154.0
1089,66.0,14.2,4800.0,0,183.33,154.0
1090,66.0,14.2,5000.0,0,183.33,154.0
1091,66.0,14.2,5200.0,0,183.33,154.0
1092,66.0,14.2,5400.0,0,183.33,154.0
1093,66.0,14.2,5600.0,0,183.33,154.0
1094,66.0,14.2,5800.0,0,183.33,154.0
1095,66.0,14.2,6000.0,0,183.33,154.0
1096,66.0,14.2,6200.0,0,183.33,154.0
1097,66.0,14.2,6400.0,0,183.33,154.0
1098,66.0,14.2,6600.0,0,183.33,154.0
1099,66.0,14.2,6800.0,0,183.33,154.0
1100,66.0,14.2,7000.0,0,183.33,154.0
1101,66.0,14.2,7200.0,0,183.33,154.0
1102,66.0,14.2,7400.0,0,183.33,154.0
1103,66.0,14.2,7600.0,0,183.33,154.0
1104,66.0,14.2,7800.0,0,183.33,154.0
1105,66.0,14.2,8000.0,0,183.33,154.0
1106,66.0,14.2,8200.0,0,183.33,154.0
1107,66.0,14.2,8400.0,0,183.33,154.0
1108,66.0,14.2,8600.0,0,183.33,154.0
1109,66.0,14.2,8800.0,0,183.33,154.0
1110,66.0,14.2,9000.0,0,183.33,154.0
1111,66.0,14.2,9200.0,0,183.33,154.0
1112,66.0,14.2,9400.0,0,183.33,154.0
1113,66.0,14.2,9600.0,0,183.33,154.0
1114,66.0,14.2,9800.0,0,183.33,154.0
1115,66.0,14.2,10000.0,0,183.33,154.0
1122,73.33,8.2,5200.0,0,183.33,154.0
1123,73.33,8.2,5400.0,0,183.33,154.0
1124,73.33,8.2,5600.0,0,183.33,154.0
1125,73.33,8.2,5800.0,0,183.33,154.0
1126,73.33,8.2,6000.0,0,183.33,154.0
1127,73.33,8.2,6200.0,0,183.33,154.0
1128,73.33,8.2,6400.0,0,183.33,154.0
1129,73.33,8.2,6600.0,0,183.33,154.0
1130,73.33,8.2,6800.0,0,183.33,154.0
1131,73.33,8.2,7000.0,0,183.33,154.0
1132,73.33,8.2,7200.0,0,183.33,154.0
1133,73.33,8.2,7400.0,0,183.33,154.0
1134,73.33,8.2,7600.0,0,183.33,154.0
1135,73.33,8.2,7800.0,0,183.33,154.0
1136,73.33,8.2,8000.0,0,183.33,154.0
1137,73.33,8.2,8200.0,0,183.33,154.0
1138,73.33,8.2,8400.0,0,183.33,154.0
1139,73.33,8.2,8600.0,0,183.33,154.0
1140,73.33,8.2,8800.0,0,183.33,154.0
1141,73.33,8.2,9000.0,0,183.33,154.0
1142,73.33,8.2,9200.0,0,183.33,154.0
1143,73.33,8.2,9400.0,0,183.33,154.0
1144,73.33,8.2,9600.0,0,183.33,154.0
1145,73.33,8.2,9800.0,0,183.33,154.0
1146,73.33,8.2,10000.0,0,183.33,154.0
1152,73.33,8.95,5000.0,0,183.33,154.0
1153,73.33,8.95,5200.0,0,183.33,154.0
1154,73.33,8.95,5400.0,0,183.33,154.0
1155,73.33,8.95,5600.0,0,183.33,154.0
1156,73.33,8.95,5800.0,0,183.33,154.0
1157,73.33,8.95,6000.0,0,183.33,154.0
1158,73.33,8.95,6200.0,0,183.33,154.0
1159,73.33,8.95,6400.0,0,183.33,154.0
1160,73.33,8.95,6600.0,0,183.33,154.0
1161,73.33,8.95,6800.0,0,183.33,154.0
1162,73.33,8.95,7000.0,0,183.33,154.0
1163,73.33,8.95,7200.0,0,183.33,154.0
1164,73.33,8.95,7400.0,0,183.33,154.0
1165,73.33,8.95,7600.0,0,183.33,154.0
1166,73.33,8.95,7800.0,0,183.33,154.0
1167,73.33,8.95,8000.0,0,183.33,154.0
1168,73.33,8.95,8200.0,0,183.33,154.0
1169,73.33,8.95,8400.0,0,183.33,154.0
1170,73.33,8.95,8600.0,0,183.33,154.0
1171,73.33,8.95,8800.0,0,183.33,154.0
1172,73.33,8.95,9000.0,0,183.33,154.0
1173,73.33,8.95,9200.0,0,183.33,154.0
1174,73.33,8.95,9400.0,0,183.33,154.0
1175,73.33,8.95,9600.0,0,183.33,154.0
1176,73.33,8.95,9800.0,0,183.33,154.0
1177,73.33,8.95,10000.0,0,183.33,154.0
1181,73.33,9.7,4600.0,0,183.33,154.0
1182,73.33,9.7,4800.0,0,183.33,154.0
1183,73.33,9.7,5000.0,0,183.33,154.0
1184,73.33,9.7,5200.0,0,183.33,154.0
1185,73.33,9.7,5400.0,0,183.33,154.0
1186,73.33,9.7,5600.0,0,183.33,154.0
1187,73.33,9.7,5800.0,0,183.33,154.0
1188,73.33,9.7,6000.0,0,183.33,154.0
1189,73.33,9.7,6200.0,0,183.33,154.0
1190,73.33,9.7,6400.0,0,183.33,154.0
1191,73.33,9.7,6600.0,0,183.33,154.0
1192,73.33,9.7,6800.0,0,183.33,154.0
1193,73.33,9.7,7000.0,0,183.33,154.0
1194,73.33,9.7,7200.0,0,183.33,154.0
1195,73.33,9.7,7400.0,0,183.33,154.0
1196,73.33,9.7,7600.0,0,183.33,154.0
1197,73.33,9.7,7800.0,0,183.33,154.0
1198,73.33,9.7,8000.0,0,183.33,154.0
1199,73.33,9.7,8200.0,0,183.33,154.0
1200,73.33,9.7,8400.0,0,183.33,154.0
1201,73.33,9.7,8600.0,0,183.33,154.0
1202,73.33,9.7,8800.0,0,183.33,154.0
1203,73.33,9.7,9000.0,0,183.33,154.0
1204,73.33,9.7,9200.0,0,183.33,154.0
1205,73.33,9.7,9400.0,0,183.33,154.0
1206,73.33,9.7,9600.0,0,183.33,154.0
1207,73.33,9.7,9800.0,0,183.33,154.0
1208,73.33,9.7,10000.0,0,183.33,154.0
1212,73.33,10.45,4600.0,0,183.33,154.0
1213,73.33,10.45,4800.0,0,183.33,154.0
1214,73.33,10.45,5000.0,0,183.33,154.0
1215,73.33,10.45,5200.0,0,183.33,154.0
1216,73.33,10.45,5400.0,0,183.33,154.0
1217,73.33,10.45,5600.0,0,183.33,154.0
1218,73.33,10.45,5800.0,0,183.33,154.0
1219,73.33,10.45,6000.0,0,183.33,154.0
1220,73.33,10.45,6200.0,0,183.33,154.0
1221,73.33,10.45,6400.0,0,183.33,154.0
1222,73.33,10.45,6600.0,0,183.33,154.0
1223,73.33,10.45,6800.0,0,183.33,154.0
1224,73.33,10.45,7000.0,0,183.33,154.0
1225,73.33,10.45,7200.0,0,183.33,154.0
1226,73.33,10.45,7400.0,0,183.33,154.0
1227,73.33,10.45,7600.0,0,183.33,154.0
1228,73.33,10.45,7800.0,0,183.33,154.0
1229,73.33,10.45,8000.0,0,183.33,154.0
1230,73.33,10.45,8200.0,0,183.33,154.0
1231,73.33,10.45,8400.0,0,183.33,154.0
1232,73.33,10.45,8600.0,0,183.33,154.0
1233,73.33,10.45,8800.0,0,183.33,154.0
1234,73.33,10.45,9000.0,0,183.33,154.0
1235,73.33,10.45,9200.0,0,183.33,154.0
1236,73.33,10.45,9400.0,0,183.33,154.0
1237,73.33,10.45,9600.0,0,183.33,154.0
1238,73.33,10.45,9800.0,0,183.33,154.0
1239,73.33,10.45,10000.0,0,183.33,154.0
1242,73.33,11.2,4400.0,0,183.33,154.0
1243,73.33,11.2,4600.0,0,183.33,154.0
1244,73.33,11.2,4800.0,0,183.33,154.0
1245,73.33,11.2,5000.0,0,183.33,154.0
1246,73.33,11.2,5200.0,0,183.33,154.0
1247,73.33,11.2,5400.0,0,183.33,154.0
1248,73.33,11.2,5600.0,0,183.33,154.0
1249,73.33,11.2,5800.0,0,183.33,154.0
1250,73.33,11.2,6000.0,0,183.33,154.0
1251,73.33,11.2,6200.0,0,183.33,154.0
1252,73.33,11.2,6400.0,0,183.33,154.0
1253,73.33,11.2,6600.0,0,183.33,154.0
1254,73.33,11.2,6800.0,0,183.33,154.0
1255,73.33,11.2,7000.0,0,183.33,154.0
1256,73.33,11.2,7200.0,0,183.33,154.0
1257,73.33,11.2,7400.0,0,183.33,154.0
1258,73.33,11.2,7600.0,0,183.33,154.0
1259,73.33,11.2,7800.0,0,183.33,154.0
1260,73.33,11.2,8000.0,0,183.33,154.0
1261,73.33,11.2,8200.0,0,183.33,154.0
1262,73.33,11.2,8400.0,0,183.33,154.0
1263,73.33,11.2,8600.0,0,183.33,154.0
1264,73.33,11.2,8800.0,0,183.33,154.0
1265,73.33,11.2,9000.0,0,183.33,154.0
1266,73.33,11.2,9200.0,0,183.33,154.0
1267,73.33,11.2,9400.0,0,183.33,154.0
1268,73.33,11.2,9600.0,0,183.33,154.0
1269,73.33,11.2,9800.0,0,183.33,154.0
1270,73.33,11.2,10000.0,0,183.33,154.0
1272,73.33,11.95,4200.0,0,183.33,154.0
1273,73.33,11.95,4400.0,0,183.33,154.0
1274,73.33,11.95,4600.0,0,183.33,154.0
1275,73.33,11.95,4800.0,0,183.33,154.0
1276,73.33,11.95,5000.0,0,183.33,154.0
1277,73.33,11.95,5200.0,0,183.33,154.0
1278,73.33,11.95,5400.0,0,183.33,154.0
1279,73.33,11.95,5600.0,0,183.33,154.0
