step,contactLevel,scenario,drone_ascent_rate,drone_direction,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
819,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,6020.0,100.000200606,3095.2632106747255
728,none,noContact,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,20.0,112.50022568175,
728,none,noContact,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,20.0,112.50022568175,
728,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,20.0,112.50022568175,3076.3875610777536
728,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,3020.0,112.50022568175,1379.9591547843115
728,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,3020.0,112.50022568175,856.6930940425535
728,violation,converging,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,3020.0,112.50022568175,365.2785074714969
728,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,6020.0,112.50022568175,1529.324024985185
728,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,6020.0,112.50022568175,1985.8074491183822
728,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,6020.0,112.50022568175,2405.0147636639326
728,none,noContact,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,20.0,112.50022568175,
728,none,noContact,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,20.0,112.50022568175,
728,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,20.0,112.50022568175,2672.6670622307747
728,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,3020.0,112.50022568175,1125.2723811647663
728,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,3020.0,112.50022568175,527.665688175112
728,violation,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,3020.0,112.50022568175,149.2760211699454
728,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,6020.0,112.50022568175,1786.3121992888712
728,none,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,6020.0,112.50022568175,2320.63795387927
728,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,6020.0,112.50022568175,2811.292428712249
655,none,noContact,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,20.0,125.0002507575,
655,none,noContact,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,20.0,125.0002507575,
655,none,noContact,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,20.0,125.0002507575,
655,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,3020.0,125.0002507575,1539.042071474662
655,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,3020.0,125.0002507575,1060.0116584386933
655,violation,converging,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,3020.0,125.0002507575,601.4508210286359
655,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,6000.0,6020.0,125.0002507575,1386.5966581524735
655,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,6000.0,6020.0,125.0002507575,1807.8331708969233
655,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,6000.0,6020.0,125.0002507575,2200.2039669838937
655,none,noContact,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,20.0,125.0002507575,
655,none,noContact,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,20.0,125.0002507575,
655,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,20.0,125.0002507575,2999.1148583015583
655,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,3020.0,125.0002507575,1307.4786110450063
655,violation,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,3020.0,125.0002507575,758.9428437465901
655,violation,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,3020.0,125.0002507575,251.143103240717
655,violation,converging,8.0,1.5707963267948966,3000.0,30.0000601818,7000.0,6020.0,125.0002507575,1619.2952617679457
655,none,converging,8.0,1.5707963267948966,3000.0,40.000080242399996,7000.0,6020.0,125.0002507575,2112.3883795271304
655,none,converging,8.0,1.5707963267948966,3000.0,50.000100303,7000.0,6020.0,125.0002507575,2571.731692764169
819,none,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,20.0,100.000200606,4043.7632512874084
819,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,20.0,100.000200606,3373.582585769364
819,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,20.0,100.000200606,2726.256884287872
819,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,3020.0,100.000200606,1195.5527048335866
819,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,3020.0,100.000200606,625.4097543957317
819,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,3020.0,100.000200606,190.62479417069835
819,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,6020.0,100.000200606,1704.0233571577241
819,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,6020.0,100.000200606,2200.0052795341744
819,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,6020.0,100.000200606,2646.7600888758097
819,none,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,20.0,100.000200606,3754.84647534117
819,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,20.0,100.000200606,3005.7647190758094
819,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,20.0,100.000200606,2281.643645426984
819,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,3020.0,100.000200606,915.1417502481959
819,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,3020.0,100.000200606,292.81905515725947
819,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,3020.0,100.000200606,445.5681261368692
819,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,6020.0,100.000200606,1989.9953238876958
819,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,6020.0,100.000200606,2570.549639853559
819,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,6020.0,100.000200606,3093.5532710585535
728,none,noContact,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,20.0,112.50022568175,
728,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,20.0,112.50022568175,3667.6933001405628
728,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,20.0,112.50022568175,3082.309805394135
728,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,3020.0,112.50022568175,1389.3036171183583
728,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,3020.0,112.50022568175,864.2115971030635
728,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,3020.0,112.50022568175,382.63741729841894
728,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,6020.0,112.50022568175,1529.5919348238606
728,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,6020.0,112.50022568175,1985.8897513830702
728,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,6020.0,112.50022568175,2404.8567980455778
728,none,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,20.0,112.50022568175,4014.109716277992
728,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,20.0,112.50022568175,3335.4269243547205
728,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,20.0,112.50022568175,2678.2294526118485
728,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,3020.0,112.50022568175,1133.4118802399896
728,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,3020.0,112.50022568175,541.0358052996773
728,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,3020.0,112.50022568175,184.5494063372683
728,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,6020.0,112.50022568175,1785.970976715151
728,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,6020.0,112.50022568175,2320.059760058707
728,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,6020.0,112.50022568175,2810.4444838633462
655,none,noContact,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,20.0,125.0002507575,
655,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,20.0,125.0002507575,3903.6235482363163
655,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,20.0,125.0002507575,3372.379055807902
655,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,3020.0,125.0002507575,1546.601077429782
655,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,3020.0,125.0002507575,1066.6287254437193
655,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,3020.0,125.0002507575,611.0882944259117
655,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,6000.0,6020.0,125.0002507575,1386.867518285057
655,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,6000.0,6020.0,125.0002507575,1807.9551637682712
655,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,6000.0,6020.0,125.0002507575,2200.212136085264
655,none,noContact,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,20.0,125.0002507575,
655,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,20.0,125.0002507575,3601.775115950049
655,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,20.0,125.0002507575,3003.3178815776064
655,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,3020.0,125.0002507575,1314.2186797224097
655,violation,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,3020.0,125.0002507575,767.670840478591
655,violation,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,3020.0,125.0002507575,266.8736544181191
655,violation,converging,8.0,1.5707963267948966,3700.0,30.0000601818,7000.0,6020.0,125.0002507575,1619.0334986460812
655,none,converging,8.0,1.5707963267948966,3700.0,40.000080242399996,7000.0,6020.0,125.0002507575,2111.932939811091
655,none,converging,8.0,1.5707963267948966,3700.0,50.000100303,7000.0,6020.0,125.0002507575,2571.0605097714206
819,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,20.0,100.000200606,4046.20947671846
819,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,20.0,100.000200606,3378.9525964803684
819,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,20.0,100.000200606,2730.425583000289
819,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,3020.0,100.000200606,1204.0794935587796
819,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,3020.0,100.000200606,637.1110861492544
819,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,3020.0,100.000200606,223.03249450035744
819,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,6020.0,100.000200606,1704.9428057075872
819,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,6020.0,100.000200606,2200.5899281886273
819,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,6020.0,100.000200606,2647.124364139235
819,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,20.0,100.000200606,3762.1899663687336
819,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,20.0,100.000200606,3010.239423146511
819,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,20.0,100.000200606,2286.1393508794504
819,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,3020.0,100.000200606,925.6105317449613
819,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,3020.0,100.000200606,315.45074313408986
819,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,3020.0,100.000200606,458.5009608227903
819,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,6020.0,100.000200606,1990.2975004306995
819,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,6020.0,100.000200606,2570.650807576437
819,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,6020.0,100.000200606,3093.4315410393306
728,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,20.0,112.50022568175,4267.099146227448
728,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,20.0,112.50022568175,3672.8620815340214
728,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,20.0,112.50022568175,3085.959721961898
728,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,3020.0,112.50022568175,1394.7598635599961
728,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,3020.0,112.50022568175,872.0900993176679
728,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,3020.0,112.50022568175,397.6050798573452
728,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,6020.0,112.50022568175,1530.4616659501798
728,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,6020.0,112.50022568175,1986.462262264306
728,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,6020.0,112.50022568175,2405.23834871613
728,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,20.0,112.50022568175,4014.0517397704634
728,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,20.0,112.50022568175,3340.4167593082807
728,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,20.0,112.50022568175,2681.6099769638427
728,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,3020.0,112.50022568175,1142.4754743077804
728,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,3020.0,112.50022568175,552.9522277976573
728,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,3020.0,112.50022568175,211.36195887316964
728,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,6020.0,112.50022568175,1786.2731139034527
728,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,6020.0,112.50022568175,2320.202386874989
728,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,6020.0,112.50022568175,2810.4743838328027
655,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,20.0,125.0002507575,4446.474090283309
655,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,20.0,125.0002507575,3910.0222891936933
655,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,20.0,125.0002507575,3375.8501045858366
655,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,3020.0,125.0002507575,1550.0182246800862
655,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,3020.0,125.0002507575,1072.431361599599
655,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,3020.0,125.0002507575,618.5873852924681
655,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,6000.0,6020.0,125.0002507575,1387.6616430940264
655,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,6000.0,6020.0,125.0002507575,1808.4984297972524
655,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,6000.0,6020.0,125.0002507575,2200.588901122824
655,none,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,20.0,125.0002507575,4214.123915741257
655,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,20.0,125.0002507575,3606.496254968493
655,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,20.0,125.0002507575,3006.186776378178
655,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,3020.0,125.0002507575,1319.6937194106958
655,violation,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,3020.0,125.0002507575,774.9662495639582
655,violation,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,3020.0,125.0002507575,282.7449281055391
655,violation,converging,8.0,1.5707963267948966,4400.0,30.0000601818,7000.0,6020.0,125.0002507575,1619.3324358257885
655,none,converging,8.0,1.5707963267948966,4400.0,40.000080242399996,7000.0,6020.0,125.0002507575,2112.091634669133
655,none,converging,8.0,1.5707963267948966,4400.0,50.000100303,7000.0,6020.0,125.0002507575,2571.123425755543
819,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,20.0,100.000200606,4055.3898340352785
819,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,20.0,100.000200606,3385.192509877504
819,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,20.0,100.000200606,2736.0890453050347
819,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,3020.0,100.000200606,1211.3575904711752
819,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,3020.0,100.000200606,647.4420612303813
819,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,3020.0,100.000200606,254.58600043742146
819,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,6020.0,100.000200606,1706.778343364025
819,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,6020.0,100.000200606,2202.144956328894
819,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,6020.0,100.000200606,2648.252939789712
819,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,20.0,100.000200606,3770.667716793265
819,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,20.0,100.000200606,3017.169505044745
819,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,20.0,100.000200606,2292.1619178383353
819,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,3020.0,100.000200606,932.0874582791614
819,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,3020.0,100.000200606,337.07506463514983
819,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,3020.0,100.000200606,473.2540933219504
819,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,6020.0,100.000200606,1991.4644438525852
819,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,6020.0,100.000200606,2571.445793223756
819,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,6020.0,100.000200606,3093.9295230987627
728,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,20.0,112.50022568175,4277.9567378836055
728,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,20.0,112.50022568175,3678.8654228685978
728,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,20.0,112.50022568175,3090.9289370655833
728,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,3020.0,112.50022568175,1405.2680523016934
728,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,3020.0,112.50022568175,884.216325434997
728,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,3020.0,112.50022568175,414.49127197921496
728,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,6020.0,112.50022568175,1533.096486308922
728,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,6020.0,112.50022568175,1988.3315904861709
728,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,6020.0,112.50022568175,2406.2775095182915
728,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,20.0,112.50022568175,4022.5749324614503
728,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,20.0,112.50022568175,3345.9679700573024
728,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,20.0,112.50022568175,2686.0727649887544
728,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,3020.0,112.50022568175,1152.8390506509954
728,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,3020.0,112.50022568175,570.3435248331629
728,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,3020.0,112.50022568175,238.64852192003184
728,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,6020.0,112.50022568175,1787.4039500456463
728,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,6020.0,112.50022568175,2320.9511281599416
728,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,6020.0,112.50022568175,2810.9746624085556
655,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,20.0,125.0002507575,4454.937112735472
655,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,20.0,125.0002507575,3915.231676736836
655,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,20.0,125.0002507575,3379.813574072075
655,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,3020.0,125.0002507575,1559.404913788568
655,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,3020.0,125.0002507575,1081.1276998205003
655,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,3020.0,125.0002507575,629.2719672995771
655,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,6000.0,6020.0,125.0002507575,1390.0511719563222
655,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,6000.0,6020.0,125.0002507575,1810.2216320768223
655,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,6000.0,6020.0,125.0002507575,2201.5562233412857
655,none,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,20.0,125.0002507575,4222.377183704086
655,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,20.0,125.0002507575,3612.0343411483523
655,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,20.0,125.0002507575,3010.5966447279156
655,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,3020.0,125.0002507575,1327.9978254096993
655,violation,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,3020.0,125.0002507575,786.2552845495514
655,violation,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,3020.0,125.0002507575,307.3178427547466
655,violation,converging,8.0,1.5707963267948966,5100.0,30.0000601818,7000.0,6020.0,125.0002507575,1620.4057631970966
655,none,converging,8.0,1.5707963267948966,5100.0,40.000080242399996,7000.0,6020.0,125.0002507575,2112.8188144409137
655,none,converging,8.0,1.5707963267948966,5100.0,50.000100303,7000.0,6020.0,125.0002507575,2571.630192646603
819,none,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,20.0,100.000200606,4061.23824282053
819,none,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,20.0,100.000200606,3390.5440116776676
819,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,20.0,100.000200606,2740.4016845358224
819,violation,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,3020.0,100.000200606,1211.35759047114
819,violation,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,3020.0,100.000200606,647.4420612303977
819,violation,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,3020.0,100.000200606,254.58600043741924
819,violation,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,6020.0,100.000200606,1706.778343364025
819,none,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,6020.0,100.000200606,2202.681607452824
819,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,6020.0,100.000200606,2649.49704445747
819,none,converging,8.0,1.5707963267948966,5800.0,30.0000601818,7000.0,20.0,100.000200606,3776.8647554064614
819,none,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,7000.0,20.0,100.000200606,3021.4653931571693
819,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,7000.0,20.0,100.000200606,2295.411361418358
819,violation,converging,8.0,1.5707963267948966,5800.0,30.0000601818,7000.0,3020.0,100.000200606,932.0874582791271
819,violation,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,7000.0,3020.0,100.000200606,337.07506463516177
819,violation,converging,8.0,1.5707963267948966,5800.0,50.000100303,7000.0,3020.0,100.000200606,473.2540933219614
819,none,converging,8.0,1.5707963267948966,5800.0,30.0000601818,7000.0,6020.0,100.000200606,1991.4644438525852
819,none,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,7000.0,6020.0,100.000200606,2572.016595873952
819,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,7000.0,6020.0,100.000200606,3094.708930438518
728,none,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,20.0,112.50022568175,4282.973430334794
728,none,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,20.0,112.50022568175,3682.974889092151
728,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,20.0,112.50022568175,3093.537163375641
728,violation,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,3020.0,112.50022568175,1408.0502439573781
728,violation,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,3020.0,112.50022568175,888.9301174475488
728,violation,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,3020.0,112.50022568175,427.2360447858689
728,violation,converging,8.0,1.5707963267948966,5800.0,30.0000601818,6000.0,6020.0,112.50022568175,1533.6824711084832
728,violation,converging,8.0,1.5707963267948966,5800.0,40.000080242399996,6000.0,6020.0,112.50022568175,1989.5515998645076
728,none,converging,8.0,1.5707963267948966,5800.0,50.000100303,6000.0,6020.0,112.50022568175,2407.690353823416
