step,contactLevel,scenario,drone_ascent_rate,drone_direction,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
819,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,8985.0,100.000200606,629.834726931889
819,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,8985.0,100.000200606,198.0759012555651
819,none,converging,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,11990.0,100.000200606,4051.786711950415
819,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,11990.0,100.000200606,3385.29447775818
819,none,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,11990.0,100.000200606,2736.882234373311
819,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,5980.0,100.000200606,1989.9953238876958
819,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,5980.0,100.000200606,2570.603959939911
819,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,5980.0,100.000200606,3093.6835978247627
819,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,8985.0,100.000200606,919.8408848443759
819,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,8985.0,100.000200606,303.17842735742016
819,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,8985.0,100.000200606,443.67266574991083
819,none,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,11990.0,100.000200606,3765.864776345078
819,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,11990.0,100.000200606,3016.254803996415
819,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,11990.0,100.000200606,2292.287398238559
728,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,5980.0,112.50022568175,1529.5919348238606
728,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,5980.0,112.50022568175,1985.8897513830702
728,none,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,5980.0,112.50022568175,2404.8567980455946
728,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,8985.0,112.50022568175,1394.1156504394767
728,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,8985.0,112.50022568175,871.3783684598557
728,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,8985.0,112.50022568175,386.73418095196547
728,none,noContact,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,11990.0,112.50022568175,
728,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,11990.0,112.50022568175,3678.2527025216555
728,none,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,11990.0,112.50022568175,3092.4235551243646
728,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,5980.0,112.50022568175,1785.970976715151
728,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,5980.0,112.50022568175,2320.0597600586866
728,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,5980.0,112.50022568175,2810.5002968263066
728,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,8985.0,112.50022568175,1140.313648815836
728,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,8985.0,112.50022568175,548.6046561747293
728,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,8985.0,112.50022568175,183.15189684159753
728,none,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,11990.0,112.50022568175,4018.776877189715
728,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,11990.0,112.50022568175,3346.9070722296233
728,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,11990.0,112.50022568175,2687.6867574906
655,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,5980.0,125.0002507575,1386.867518285057
655,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,5980.0,125.0002507575,1807.9551637682712
655,none,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,5980.0,125.0002507575,2200.212136085272
655,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,8985.0,125.0002507575,1551.4449399273226
655,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,8985.0,125.0002507575,1073.212442698953
655,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,8985.0,125.0002507575,615.6240448907719
655,none,noContact,8.0,4.71238898038469,3700.0,30.0000601818,6000.0,11990.0,125.0002507575,
655,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,6000.0,11990.0,125.0002507575,3916.146040757412
655,none,converging,8.0,4.71238898038469,3700.0,50.000100303,6000.0,11990.0,125.0002507575,3383.2348926152304
655,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,5980.0,125.0002507575,1619.0334986460812
655,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,5980.0,125.0002507575,2111.932939811083
655,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,5980.0,125.0002507575,2571.095122810211
655,violation,converging,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,8985.0,125.0002507575,1320.888779556596
655,violation,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,8985.0,125.0002507575,772.3648271695031
655,violation,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,8985.0,125.0002507575,275.6533124362468
655,none,noContact,8.0,4.71238898038469,3700.0,30.0000601818,7000.0,11990.0,125.0002507575,
655,none,converging,8.0,4.71238898038469,3700.0,40.000080242399996,7000.0,11990.0,125.0002507575,3613.4224717172874
655,none,converging,8.0,4.71238898038469,3700.0,50.000100303,7000.0,11990.0,125.0002507575,3013.3582281318772
819,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,5980.0,100.000200606,1704.9428057075872
819,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,5980.0,100.000200606,2200.5899281886177
819,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,5980.0,100.000200606,2647.124364139242
819,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,8985.0,100.000200606,1211.0131025960604
819,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,8985.0,100.000200606,642.7985528294455
819,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,8985.0,100.000200606,224.07121670497932
819,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,11990.0,100.000200606,4059.49361977353
819,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,11990.0,100.000200606,3390.4350307660825
819,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,11990.0,100.000200606,2741.0119200952577
819,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,5980.0,100.000200606,1990.2975004306995
819,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,5980.0,100.000200606,2570.6508075764295
819,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,5980.0,100.000200606,3093.404998601889
819,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,8985.0,100.000200606,930.2729468087228
819,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,8985.0,100.000200606,326.6625569420614
819,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,8985.0,100.000200606,454.5923504944824
819,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,11990.0,100.000200606,3774.341839753505
819,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,11990.0,100.000200606,3021.2698464333193
819,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,11990.0,100.000200606,2295.821986819675
728,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,5980.0,112.50022568175,1530.4616659501798
728,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,5980.0,112.50022568175,1986.462262264306
728,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,5980.0,112.50022568175,2405.2383487161464
728,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,8985.0,112.50022568175,1400.4790750685304
728,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,8985.0,112.50022568175,879.5197558839086
728,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,8985.0,112.50022568175,401.56878514275616
728,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,11990.0,112.50022568175,4280.207365897455
728,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,11990.0,112.50022568175,3683.236138688072
728,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,11990.0,112.50022568175,3095.3358193222266
728,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,5980.0,112.50022568175,1786.2731139034527
728,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,5980.0,112.50022568175,2320.2023868749684
728,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,5980.0,112.50022568175,2810.4743838327986
728,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,8985.0,112.50022568175,1147.8838042118239
728,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,8985.0,112.50022568175,559.7649268590746
728,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,8985.0,112.50022568175,210.18032179252967
728,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,11990.0,112.50022568175,4025.086940461314
728,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,11990.0,112.50022568175,3350.1049723578867
728,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,11990.0,112.50022568175,2691.819497872614
655,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,5980.0,125.0002507575,1387.6616430940264
655,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,5980.0,125.0002507575,1808.4984297972524
655,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,5980.0,125.0002507575,2200.588901122832
655,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,8985.0,125.0002507575,1556.6349224731246
655,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,8985.0,125.0002507575,1079.204354743333
655,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,8985.0,125.0002507575,624.1678574831135
655,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,6000.0,11990.0,125.0002507575,4456.607125915368
655,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,6000.0,11990.0,125.0002507575,3920.567419625898
655,none,converging,8.0,4.71238898038469,4400.0,50.000100303,6000.0,11990.0,125.0002507575,3386.537502640662
655,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,5980.0,125.0002507575,1619.3324358257885
655,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,5980.0,125.0002507575,2112.091634669125
655,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,5980.0,125.0002507575,2571.1234257555493
655,violation,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,8985.0,125.0002507575,1326.5163992968883
655,violation,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,8985.0,125.0002507575,779.6275593520313
655,violation,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,8985.0,125.0002507575,292.3272162807303
655,none,converging,8.0,4.71238898038469,4400.0,30.0000601818,7000.0,11990.0,125.0002507575,4227.598815653596
655,none,converging,8.0,4.71238898038469,4400.0,40.000080242399996,7000.0,11990.0,125.0002507575,3618.042377571516
655,none,converging,8.0,4.71238898038469,4400.0,50.000100303,7000.0,11990.0,125.0002507575,3016.552534629406
819,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,5980.0,100.000200606,1706.778343364025
819,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,5980.0,100.000200606,2202.144956328884
819,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,5980.0,100.000200606,2648.2529397897188
819,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,8985.0,100.000200606,1216.0368817005628
819,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,8985.0,100.000200606,651.7428140767312
819,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,8985.0,100.000200606,255.38719901153613
819,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,11990.0,100.000200606,4067.8436916069995
819,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,11990.0,100.000200606,3396.986623181467
819,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,11990.0,100.000200606,2746.4923126704007
819,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,5980.0,100.000200606,1991.4644438525852
819,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,5980.0,100.000200606,2571.445793223749
819,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,5980.0,100.000200606,3093.9295230987477
819,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,8985.0,100.000200606,936.7035443833099
819,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,8985.0,100.000200606,340.21963084789695
819,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,8985.0,100.000200606,469.4869728185098
819,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,11990.0,100.000200606,3783.289105168903
819,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,11990.0,100.000200606,3027.0060196943473
819,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,11990.0,100.000200606,2301.9348986188693
728,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,5980.0,112.50022568175,1532.4486005198405
728,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,5980.0,112.50022568175,1987.8647099408522
728,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,5980.0,112.50022568175,2406.277509518308
728,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,8985.0,112.50022568175,1410.0477093476898
728,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,8985.0,112.50022568175,891.9839652129019
728,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,8985.0,112.50022568175,424.08504089741973
728,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,11990.0,112.50022568175,4288.722215190259
728,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,11990.0,112.50022568175,3689.1098878895154
728,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,11990.0,112.50022568175,3100.244313871931
728,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,5980.0,112.50022568175,1787.4039500456463
728,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,5980.0,112.50022568175,2320.9511281599216
728,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,5980.0,112.50022568175,2810.9746624085515
728,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,8985.0,112.50022568175,1158.7675217307435
728,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,8985.0,112.50022568175,574.6567815382339
728,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,8985.0,112.50022568175,246.85793132397762
728,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,11990.0,112.50022568175,4032.343971022076
728,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,11990.0,112.50022568175,3356.469200861369
728,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,11990.0,112.50022568175,2696.4160202443577
655,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,5980.0,125.0002507575,1389.4549033991009
655,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,5980.0,125.0002507575,1809.786717792003
655,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,5980.0,125.0002507575,2201.5562233412934
655,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,8985.0,125.0002507575,1564.2271780524088
655,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,8985.0,125.0002507575,1086.6498026332067
655,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,8985.0,125.0002507575,637.0900436493483
655,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,6000.0,11990.0,125.0002507575,4465.707859784533
655,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,6000.0,11990.0,125.0002507575,3925.7598550321504
655,none,converging,8.0,4.71238898038469,5100.0,50.000100303,6000.0,11990.0,125.0002507575,3390.69991733621
655,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,5980.0,125.0002507575,1620.4057631970966
655,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,5980.0,125.0002507575,2112.8188144409064
655,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,5980.0,125.0002507575,2571.63019264661
655,violation,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,8985.0,125.0002507575,1335.0241436357408
655,violation,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,8985.0,125.0002507575,790.8653035659846
655,violation,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,8985.0,125.0002507575,314.26780914806915
655,none,converging,8.0,4.71238898038469,5100.0,30.0000601818,7000.0,11990.0,125.0002507575,4234.250527312186
655,none,converging,8.0,4.71238898038469,5100.0,40.000080242399996,7000.0,11990.0,125.0002507575,3622.7068760325715
655,none,converging,8.0,4.71238898038469,5100.0,50.000100303,7000.0,11990.0,125.0002507575,3020.2244567470943
819,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,5980.0,100.000200606,1706.778343364025
819,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,5980.0,100.000200606,2202.681607452824
819,none,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,5980.0,100.000200606,2649.497044457476
819,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,8985.0,100.000200606,1216.0368817004853
819,violation,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,8985.0,100.000200606,651.742814076732
819,violation,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,8985.0,100.000200606,255.38719901153613
819,none,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,11990.0,100.000200606,4073.914921471204
819,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,11990.0,100.000200606,3400.9748491712076
819,none,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,11990.0,100.000200606,2749.300233602708
819,none,converging,8.0,4.71238898038469,5800.0,30.0000601818,7000.0,5980.0,100.000200606,1991.4644438525852
819,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,7000.0,5980.0,100.000200606,2572.0165958739512
819,none,converging,8.0,4.71238898038469,5800.0,50.000100303,7000.0,5980.0,100.000200606,3094.7089304385026
819,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,7000.0,8985.0,100.000200606,936.7035443832402
819,violation,converging,8.0,4.71238898038469,5800.0,40.000080242399996,7000.0,8985.0,100.000200606,340.21963084789695
819,violation,converging,8.0,4.71238898038469,5800.0,50.000100303,7000.0,8985.0,100.000200606,469.4869728185098
819,none,converging,8.0,4.71238898038469,5800.0,30.0000601818,7000.0,11990.0,100.000200606,3789.169841591941
819,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,7000.0,11990.0,100.000200606,3030.714772537881
819,none,converging,8.0,4.71238898038469,5800.0,50.000100303,7000.0,11990.0,100.000200606,2304.307658653175
728,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,5980.0,112.50022568175,1533.6824711084832
728,violation,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,5980.0,112.50022568175,1989.4046561389625
728,none,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,5980.0,112.50022568175,2407.4597731659383
728,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,8985.0,112.50022568175,1412.808550578317
728,violation,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,8985.0,112.50022568175,893.4494381445727
728,violation,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,8985.0,112.50022568175,430.95927970572995
728,none,converging,8.0,4.71238898038469,5800.0,30.0000601818,6000.0,11990.0,112.50022568175,4293.386615612541
728,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,6000.0,11990.0,112.50022568175,3692.8902810437266
728,none,converging,8.0,4.71238898038469,5800.0,50.000100303,6000.0,11990.0,112.50022568175,3104.826657376589
728,violation,converging,8.0,4.71238898038469,5800.0,30.0000601818,7000.0,5980.0,112.50022568175,1788.4004517650355
728,none,converging,8.0,4.71238898038469,5800.0,40.000080242399996,7000.0,5980.0,112.50022568175,2321.963619022128
728,none,converging,8.0,4.71238898038469,5800.0,50.000100303,7000.0,5980.0,112.50022568175,2811.7192577407623
