step,contactLevel,scenario,drone_direction,drone_horizontal_turn_angle,drone_horizontal_turn_rate,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,force_right_turn,heli_speed,min_dist
819,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,20.0,1.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,20.0,1.0,100.000200606,2976.1497891164195
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,20.0,1.0,100.000200606,2353.287054192692
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,3020.0,1.0,100.000200606,1272.831112073838
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,3020.0,1.0,100.000200606,785.916641635341
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,3020.0,1.0,100.000200606,303.38613670811856
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,6020.0,1.0,100.000200606,1997.6483493133298
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,6020.0,1.0,100.000200606,2575.7207109905207
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,6020.0,1.0,100.000200606,3097.1032181623914
819,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,20.0,1.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,20.0,1.0,100.000200606,3036.0222559647736
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,20.0,1.0,100.000200606,2679.375552443647
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,3020.0,1.0,100.000200606,1512.2812470948927
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,100.000200606,1111.2457440338364
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,3020.0,1.0,100.000200606,719.4141359730979
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,6020.0,1.0,100.000200606,1997.6483493133298
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,100.000200606,2575.7207109905207
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,6020.0,1.0,100.000200606,3097.1032181623914
819,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,20.0,1.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,20.0,1.0,100.000200606,3153.1093149147396
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,20.0,1.0,100.000200606,2788.9295809408745
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,3020.0,1.0,100.000200606,1566.961536011627
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,100.000200606,1178.0793995253484
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,3020.0,1.0,100.000200606,793.5985963206472
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,6020.0,1.0,100.000200606,1997.6483493133298
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,100.000200606,2575.7207109905207
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,6020.0,1.0,100.000200606,3097.1032181623914
728,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,20.0,1.0,112.50022568175,3063.837961466132
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,3020.0,1.0,112.50022568175,1580.842800710771
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,3020.0,1.0,112.50022568175,1237.6425923127474
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,3020.0,1.0,112.50022568175,824.062448065008
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,6020.0,1.0,112.50022568175,1535.298077622148
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,6020.0,1.0,112.50022568175,1989.875977967196
728,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,6020.0,1.0,112.50022568175,2407.7983284110924
728,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,20.0,1.0,112.50022568175,3060.346009012864
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,3020.0,1.0,112.50022568175,1815.0377540480315
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,3020.0,1.0,112.50022568175,1555.3254356676273
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,3020.0,1.0,112.50022568175,1225.94413003788
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,6020.0,1.0,112.50022568175,1535.298077622148
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,6020.0,1.0,112.50022568175,1989.875977967196
728,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,6020.0,1.0,112.50022568175,2407.7983284110924
728,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,20.0,1.0,112.50022568175,3067.542959510694
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,3020.0,1.0,112.50022568175,1874.965276052269
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,3020.0,1.0,112.50022568175,1629.8134642515051
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,3020.0,1.0,112.50022568175,1314.2664320512013
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,6020.0,1.0,112.50022568175,1535.298077622148
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,6020.0,1.0,112.50022568175,1989.875977967196
728,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,6020.0,1.0,112.50022568175,2407.7983284110924
728,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,20.0,1.0,112.50022568175,2637.6277956979557
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,3020.0,1.0,112.50022568175,1378.4407688341262
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,3020.0,1.0,112.50022568175,897.3756665701897
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,3020.0,1.0,112.50022568175,464.7281469285899
728,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,6020.0,1.0,112.50022568175,1792.9482510177
728,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,6020.0,1.0,112.50022568175,2324.883362123309
728,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,6020.0,1.0,112.50022568175,2813.9307394892435
728,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,20.0,1.0,112.50022568175,2739.7712259008417
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,3020.0,1.0,112.50022568175,1614.1714123721833
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,112.50022568175,1215.4882488508938
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,3020.0,1.0,112.50022568175,869.3278008194462
728,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,6020.0,1.0,112.50022568175,1792.9482510177
728,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,112.50022568175,2324.883362123309
728,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,6020.0,1.0,112.50022568175,2813.9307394892435
728,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,20.0,1.0,112.50022568175,
728,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,20.0,1.0,112.50022568175,
728,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,20.0,1.0,112.50022568175,2809.18051303086
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,3020.0,1.0,112.50022568175,1672.5630352819153
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,112.50022568175,1289.546640291264
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,3020.0,1.0,112.50022568175,954.933309588265
728,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,6020.0,1.0,112.50022568175,1792.9482510177
728,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,112.50022568175,2324.883362123309
728,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,6020.0,1.0,112.50022568175,2813.9307394892435
655,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,20.0,1.0,125.0002507575,
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,3020.0,1.0,125.0002507575,1678.9318514845722
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,3020.0,1.0,125.0002507575,1308.0426675431781
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,3020.0,1.0,125.0002507575,970.728033163657
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,6020.0,1.0,125.0002507575,1392.0708588708414
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,6020.0,1.0,125.0002507575,1811.6468710699012
655,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,6020.0,1.0,125.0002507575,2202.96889430145
655,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,20.0,1.0,125.0002507575,
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,3020.0,1.0,125.0002507575,1910.0540033709794
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,3020.0,1.0,125.0002507575,1621.0904524073117
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,3020.0,1.0,125.0002507575,1367.0192532180918
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,6020.0,1.0,125.0002507575,1392.0708588708414
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,6020.0,1.0,125.0002507575,1811.6468710699012
655,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,6020.0,1.0,125.0002507575,2202.96889430145
655,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,20.0,1.0,125.0002507575,
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,3020.0,1.0,125.0002507575,1971.7659034058447
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,3020.0,1.0,125.0002507575,1700.2135156519407
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,3020.0,1.0,125.0002507575,1460.9351396253885
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,6020.0,1.0,125.0002507575,1392.0708588708414
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,6020.0,1.0,125.0002507575,1811.6468710699012
655,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,6020.0,1.0,125.0002507575,2202.96889430145
655,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,20.0,1.0,125.0002507575,
655,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,20.0,1.0,125.0002507575,2971.826083424152
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,3020.0,1.0,125.0002507575,1484.0461383938066
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,3020.0,1.0,125.0002507575,1049.9250832246
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,3020.0,1.0,125.0002507575,648.0531062902652
655,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,6020.0,1.0,125.0002507575,1625.4543779064222
655,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,6020.0,1.0,125.0002507575,2116.416247327137
655,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,6020.0,1.0,125.0002507575,2574.3597733481865
655,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,20.0,1.0,125.0002507575,
655,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,20.0,1.0,125.0002507575,3013.76772517761
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,3020.0,1.0,125.0002507575,1717.521543664161
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,125.0002507575,1364.5565060143447
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,3020.0,1.0,125.0002507575,1046.6213697276282
655,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,6020.0,1.0,125.0002507575,1625.4543779064222
655,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,125.0002507575,2116.416247327137
655,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,6020.0,1.0,125.0002507575,2574.3597733481865
655,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,20.0,1.0,125.0002507575,
655,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,20.0,1.0,125.0002507575,
655,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,20.0,1.0,125.0002507575,3054.857328026201
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,3020.0,1.0,125.0002507575,1778.1717670734033
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,3020.0,1.0,125.0002507575,1442.0890290274403
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,3020.0,1.0,125.0002507575,1138.2731511322631
655,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,6020.0,1.0,125.0002507575,1625.4543779064222
655,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,6020.0,1.0,125.0002507575,2116.416247327137
655,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,6020.0,1.0,125.0002507575,2574.3597733481865
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,6000.0,20.0,1.0,100.000200606,4043.7632512874084
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,6000.0,20.0,1.0,100.000200606,3395.39531028414
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,50.000100303,6000.0,20.0,1.0,100.000200606,2949.090486192467
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,6000.0,3020.0,1.0,100.000200606,1752.4337621469056
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,6000.0,3020.0,1.0,100.000200606,1425.3816327492104
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,50.000100303,6000.0,3020.0,1.0,100.000200606,1036.7258242069986
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,6000.0,6020.0,1.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,6000.0,6020.0,1.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,50.000100303,6000.0,6020.0,1.0,100.000200606,2649.900912656617
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,30.0000601818,6000.0,20.0,1.0,100.000200606,4043.7632512874084
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,40.000080242399996,6000.0,20.0,1.0,100.000200606,3554.3719562534857
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,50.000100303,6000.0,20.0,1.0,100.000200606,3322.0951747650774
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,30.0000601818,6000.0,3020.0,1.0,100.000200606,1996.3441239108604
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,40.000080242399996,6000.0,3020.0,1.0,100.000200606,1757.6290594440047
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,50.000100303,6000.0,3020.0,1.0,100.000200606,1460.7728651987857
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,30.0000601818,6000.0,6020.0,1.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,40.000080242399996,6000.0,6020.0,1.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3700.0,50.000100303,6000.0,6020.0,1.0,100.000200606,2649.900912656617
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,30.0000601818,6000.0,20.0,1.0,100.000200606,4043.7632512874084
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,40.000080242399996,6000.0,20.0,1.0,100.000200606,3633.1231922328407
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,50.000100303,6000.0,20.0,1.0,100.000200606,3426.9317657673414
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,30.0000601818,6000.0,3020.0,1.0,100.000200606,2046.5642225022548
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,40.000080242399996,6000.0,3020.0,1.0,100.000200606,1817.5470955297078
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,50.000100303,6000.0,3020.0,1.0,100.000200606,1526.9352124841564
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,30.0000601818,6000.0,6020.0,1.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,40.000080242399996,6000.0,6020.0,1.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3700.0,50.000100303,6000.0,6020.0,1.0,100.000200606,2649.900912656617
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,7000.0,20.0,1.0,100.000200606,3747.547998257092
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,7000.0,20.0,1.0,100.000200606,3168.0689949897287
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,50.000100303,7000.0,20.0,1.0,100.000200606,2702.0506348348363
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,7000.0,3020.0,1.0,100.000200606,1514.8401029730487
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,7000.0,3020.0,1.0,100.000200606,1038.1755689912611
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3700.0,50.000100303,7000.0,3020.0,1.0,100.000200606,640.7197611303004
