step,contactLevel,scenario,drone_direction,drone_horizontal_turn_angle,drone_horizontal_turn_rate,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
819,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,20.0,100.000200606,
819,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,20.0,100.000200606,2809.8976529371475
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,3020.0,100.000200606,1517.3571787558526
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,3020.0,100.000200606,1110.0357639422084
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,3020.0,100.000200606,701.6165494251326
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,6000.0,6020.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,6000.0,6020.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,6000.0,6020.0,100.000200606,2649.900912656617
819,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,20.0,100.000200606,
819,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,20.0,100.000200606,2870.3762528432385
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,3020.0,100.000200606,1741.0809005017977
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,3020.0,100.000200606,1410.2466036189535
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,3020.0,100.000200606,1076.4703592221065
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,6000.0,6020.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,6000.0,6020.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,6000.0,6020.0,100.000200606,2649.900912656617
819,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,20.0,100.000200606,
819,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,20.0,100.000200606,2905.787540579478
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,3020.0,100.000200606,1808.9658320568647
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,3020.0,100.000200606,1500.7493605738923
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,3020.0,100.000200606,1189.607578928131
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,6000.0,6020.0,100.000200606,1710.298424216423
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,6000.0,6020.0,100.000200606,2204.3391024015573
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,6000.0,6020.0,100.000200606,2649.900912656617
819,none,noContact,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,20.0,100.000200606,3048.0827520051375
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,20.0,100.000200606,2522.9537564833054
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,3020.0,100.000200606,1272.8825164036646
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,3020.0,100.000200606,785.9670732602668
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,3020.0,100.000200606,303.3858758853975
819,violation,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,7000.0,6020.0,100.000200606,1997.6483493133298
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,7000.0,6020.0,100.000200606,2575.7207109905207
819,none,converging,1.5707963267948966,1.5707963267948966,6.000000000000001,3000.0,50.000100303,7000.0,6020.0,100.000200606,3097.1032181623914
819,none,noContact,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,20.0,100.000200606,3090.234700892902
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,20.0,100.000200606,2691.197994433321
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,3020.0,100.000200606,1499.0937121346954
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,3020.0,100.000200606,1087.5640966362942
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,3020.0,100.000200606,680.4662327076761
819,violation,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,30.0000601818,7000.0,6020.0,100.000200606,1997.6483493133298
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,40.000080242399996,7000.0,6020.0,100.000200606,2575.7207109905207
819,none,converging,1.5707963267948966,1.5707963267948966,13.0,3000.0,50.000100303,7000.0,6020.0,100.000200606,3097.1032181623914
819,none,noContact,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,20.0,100.000200606,
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,20.0,100.000200606,3199.888553990286
819,none,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,20.0,100.000200606,2788.930101191431
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,30.0000601818,7000.0,3020.0,100.000200606,1566.9767248623784
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,40.000080242399996,7000.0,3020.0,100.000200606,1178.1120473340895
819,violation,converging,1.5707963267948966,1.5707963267948966,20.0,3000.0,50.000100303,7000.0,3020.0,100.000200606,793.6181768351578
