step,contactLevel,scenario,bounds_x,drone_direction,drone_horizontal_turn_angle,drone_horizontal_turn_rate,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,4500.0,100.000200606,2175.0650970400907
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,4500.0,100.000200606,2388.449920382314
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,4500.0,100.000200606,2485.6674710993025
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,6000.0,100.000200606,938.930961108384
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,6000.0,100.000200606,1217.9891431392812
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,6000.0,100.000200606,1480.5207735710721
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,7500.0,100.000200606,2257.6670621144403
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,7500.0,100.000200606,2476.691936059186
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,7500.0,100.000200606,2577.4885801644004
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,4500.0,112.50022568175,2043.939462547112
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,4500.0,112.50022568175,2218.7065076050253
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,4500.0,112.50022568175,2398.1394060715847
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,6000.0,112.50022568175,744.2757935374729
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,6000.0,112.50022568175,1019.1283281740302
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,6000.0,112.50022568175,1295.5233973705622
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,7500.0,112.50022568175,2081.353767732921
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,7500.0,112.50022568175,2261.461130811467
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,7500.0,112.50022568175,2487.5272625181196
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,4500.0,112.50022568175,2108.828277598449
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,4500.0,112.50022568175,2277.5565578034975
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,4500.0,112.50022568175,2438.7833314708987
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,6000.0,112.50022568175,810.7362037707107
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,6000.0,112.50022568175,1080.2906617270517
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,6000.0,112.50022568175,1339.061456510456
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,7500.0,112.50022568175,2147.8448832253302
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,7500.0,112.50022568175,2322.619837232549
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,7500.0,112.50022568175,2531.064505085653
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,4500.0,112.50022568175,2130.3619251571836
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,4500.0,112.50022568175,2298.2193192376453
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,4500.0,112.50022568175,2454.746347222083
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,6000.0,112.50022568175,830.6691054407944
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,6000.0,112.50022568175,1098.6413459428506
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,6000.0,112.50022568175,1352.0922310817457
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,7500.0,112.50022568175,2167.771016331754
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,7500.0,112.50022568175,2340.96285688185
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,7500.0,112.50022568175,2544.101450009866
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,4500.0,125.0002507575,1946.6007935484715
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,4500.0,125.0002507575,2134.8689770978212
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,4500.0,125.0002507575,2301.130554673237
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,6000.0,125.0002507575,631.3549194698377
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,6000.0,125.0002507575,869.8173461292427
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,6000.0,125.0002507575,1134.2948535392359
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,10000.0,7500.0,125.0002507575,2018.33634936214
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,10000.0,7500.0,125.0002507575,2176.864410568815
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3000.0,50.000100303,10000.0,7500.0,125.0002507575,2392.1788842231176
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,4500.0,125.0002507575,2018.4387120139743
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,4500.0,125.0002507575,2205.255936757457
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,4500.0,125.0002507575,2359.658317733726
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,6000.0,125.0002507575,704.0778779912011
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,6000.0,125.0002507575,941.8967094594611
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,6000.0,125.0002507575,1194.0666006635545
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,30.0000601818,10000.0,7500.0,125.0002507575,2091.1070332513614
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,40.000080242399996,10000.0,7500.0,125.0002507575,2248.9106874410063
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3000.0,50.000100303,10000.0,7500.0,125.0002507575,2451.9778832571474
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,4500.0,125.0002507575,2041.3945733657968
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,4500.0,125.0002507575,2228.7208651478786
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,4500.0,125.0002507575,2380.019796736401
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,6000.0,125.0002507575,725.9047626647944
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,6000.0,125.0002507575,963.4789770917869
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,6000.0,125.0002507575,1212.0011588539937
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,30.0000601818,10000.0,7500.0,125.0002507575,2112.9315418407555
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,40.000080242399996,10000.0,7500.0,125.0002507575,2270.5198220178113
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3000.0,50.000100303,10000.0,7500.0,125.0002507575,2469.886170886915
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,4500.0,100.000200606,2340.6947209271534
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,4500.0,100.000200606,2640.0276895653715
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,4500.0,100.000200606,2865.0832500888296
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,6000.0,100.000200606,1066.2061216938948
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,6000.0,100.000200606,1469.5670983770428
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,6000.0,100.000200606,1806.9690579386574
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,7500.0,100.000200606,2340.694720927175
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,7500.0,100.000200606,2640.027689565335
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,7500.0,100.000200606,2865.0832500888687
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,4500.0,100.000200606,2396.274035699605
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,4500.0,100.000200606,2683.010714438313
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,4500.0,100.000200606,2900.7081588777273
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,6000.0,100.000200606,1124.9072552224332
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,6000.0,100.000200606,1517.3895837663172
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,6000.0,100.000200606,1830.8312955725798
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,7500.0,100.000200606,2399.3679091301606
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,7500.0,100.000200606,2687.8670112662176
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,7500.0,100.000200606,2906.832116182477
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,4500.0,100.000200606,2416.9647379548596
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,4500.0,100.000200606,2702.2011717390565
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,4500.0,100.000200606,2913.9766591484645
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,6000.0,100.000200606,1142.5010558050851
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,6000.0,100.000200606,1531.7314469055545
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,6000.0,100.000200606,1837.9777594731552
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,7500.0,100.000200606,2416.964737954877
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,7500.0,100.000200606,2702.2011717390096
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,7500.0,100.000200606,2913.97665914851
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,4500.0,112.50022568175,2231.002796402725
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,4500.0,112.50022568175,2478.7558755364707
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,4500.0,112.50022568175,2714.6188885913366
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,6000.0,112.50022568175,934.4254233736578
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,6000.0,112.50022568175,1279.1832747513595
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,6000.0,112.50022568175,1611.9508696809507
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,7500.0,112.50022568175,2231.002796402748
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,7500.0,112.50022568175,2478.755875536451
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,7500.0,112.50022568175,2714.6188885913675
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,4500.0,112.50022568175,2295.05630687137
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,4500.0,112.50022568175,2536.1524043189006
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,4500.0,112.50022568175,2753.151944540988
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,6000.0,112.50022568175,1000.9304914383881
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,6000.0,112.50022568175,1340.3340750747568
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,6000.0,112.50022568175,1655.4835108109287
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,7500.0,112.50022568175,2297.4889835816425
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,7500.0,112.50022568175,2539.919373369709
1031,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,7500.0,112.50022568175,2758.1507647703343
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,4500.0,112.50022568175,2317.4232500988683
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,4500.0,112.50022568175,2558.260561735182
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,4500.0,112.50022568175,2771.202126040052
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,6000.0,112.50022568175,1020.8380563394979
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,6000.0,112.50022568175,1358.6755414240001
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,6000.0,112.50022568175,1668.5338510223469
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,7500.0,112.50022568175,2317.4232500988933
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,7500.0,112.50022568175,2558.2605617351496
1031,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,7500.0,112.50022568175,2771.20212604009
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,4500.0,125.0002507575,2161.412611157858
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,4500.0,125.0002507575,2382.033704603143
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,4500.0,125.0002507575,2616.8650268928154
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,6000.0,125.0002507575,842.6600912675443
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,6000.0,125.0002507575,1120.5782674312068
928,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,6000.0,125.0002507575,1444.7537774773978
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,10000.0,7500.0,125.0002507575,2161.412611157876
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,10000.0,7500.0,125.0002507575,2382.0337046031327
928,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,3700.0,50.000100303,10000.0,7500.0,125.0002507575,2616.8650268928413
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,4500.0,125.0002507575,2232.173826482692
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,4500.0,125.0002507575,2450.9450855260106
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,4500.0,125.0002507575,2672.3037478848155
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,6000.0,125.0002507575,915.4204055527938
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,6000.0,125.0002507575,1192.6413320534448
928,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,6000.0,125.0002507575,1504.5486082461664
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,30.0000601818,10000.0,7500.0,125.0002507575,2234.1988979647526
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,40.000080242399996,10000.0,7500.0,125.0002507575,2454.0969091595907
928,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,3700.0,50.000100303,10000.0,7500.0,125.0002507575,2676.6541774735338
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,4500.0,125.0002507575,2256.022613606073
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,4500.0,125.0002507575,2475.6919483165616
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,4500.0,125.0002507575,2694.5940500700817
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,6000.0,125.0002507575,937.2450909991462
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,6000.0,125.0002507575,1214.2352230800889
928,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,6000.0,125.0002507575,1522.488491893916
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,30.0000601818,10000.0,7500.0,125.0002507575,2256.0226136061024
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,40.000080242399996,10000.0,7500.0,125.0002507575,2475.6919483165366
928,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,3700.0,50.000100303,10000.0,7500.0,125.0002507575,2694.5940500701163
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,4500.0,100.000200606,2582.6013388605975
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,4500.0,100.000200606,2904.754651362312
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,4500.0,100.000200606,3240.4302071732786
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,6000.0,100.000200606,1266.8170589505269
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,6000.0,100.000200606,1691.797441455318
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,6000.0,100.000200606,2075.8848915556805
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,7500.0,100.000200606,2582.601338860596
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,7500.0,100.000200606,2904.75465136224
1160,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,7500.0,100.000200606,3240.4302071733555
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,4500.0,100.000200606,2636.9866274669967
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,4500.0,100.000200606,2946.1229457425607
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,4500.0,100.000200606,3255.648368235694
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,6000.0,100.000200606,1325.4956250677797
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,6000.0,100.000200606,1739.627170241115
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,6000.0,100.000200606,2099.759917226015
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,30.0000601818,10000.0,7500.0,100.000200606,2641.2802779748795
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,40.000080242399996,10000.0,7500.0,100.000200606,2952.5915833027584
1160,none,overtaking,17000.0,0.0,1.5707963267948966,13.0,4400.0,50.000100303,10000.0,7500.0,100.000200606,3264.302628733765
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,4500.0,100.000200606,2658.876271498689
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,4500.0,100.000200606,2966.9308483086675
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,4500.0,100.000200606,3271.4507325598424
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,6000.0,100.000200606,1343.0932111916725
1160,violation,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,6000.0,100.000200606,1753.9801185706876
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,6000.0,100.000200606,2106.9046492345647
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,30.0000601818,10000.0,7500.0,100.000200606,2658.8762714986838
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,40.000080242399996,10000.0,7500.0,100.000200606,2966.9308483085856
1160,none,overtaking,17000.0,0.0,1.5707963267948966,20.0,4400.0,50.000100303,10000.0,7500.0,100.000200606,3271.450732559923
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,4500.0,112.50022568175,2458.59669556167
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,4500.0,112.50022568175,2735.2369843868523
1031,none,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,4500.0,112.50022568175,3075.7439892880257
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,30.0000601818,10000.0,6000.0,112.50022568175,1084.0703079488649
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,40.000080242399996,10000.0,6000.0,112.50022568175,1453.735305413409
1031,violation,overtaking,17000.0,0.0,1.5707963267948966,6.000000000000001,4400.0,50.000100303,10000.0,6000.0,112.50022568175,1839.0514975681695
