step,contactLevel,scenario,drone_direction,drone_horizontal_turn_angle,drone_horizontal_turn_rate,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,4500.0,100.000200606,1872.9031813796648
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,4500.0,100.000200606,1902.948955053399
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,4500.0,100.000200606,1943.1463015999093
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,6000.0,100.000200606,577.704633817587
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,6000.0,100.000200606,689.4685058515192
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,6000.0,100.000200606,788.2570584187707
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,7500.0,100.000200606,1944.3727453859003
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,7500.0,100.000200606,1991.3513283371287
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,7500.0,100.000200606,2039.6860801650923
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,4500.0,100.000200606,2055.2062546852894
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,4500.0,100.000200606,2140.556645690449
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,4500.0,100.000200606,2225.3955538825285
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,6000.0,100.000200606,769.0289273799068
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,6000.0,100.000200606,965.407694429268
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,6000.0,100.000200606,1154.817531180762
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,7500.0,100.000200606,2133.6031446341444
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,7500.0,100.000200606,2249.398616291497
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,7500.0,100.000200606,2355.4323346378437
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,4500.0,100.000200606,2111.8224078856338
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,4500.0,100.000200606,2222.1267491430317
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,4500.0,100.000200606,2333.729204269973
819,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,6000.0,100.000200606,823.0036965868514
819,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,6000.0,100.000200606,1042.9367789001642
819,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,6000.0,100.000200606,1257.7408087361828
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,7500.0,100.000200606,2188.5259004692366
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,7500.0,100.000200606,2328.891574475496
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,7500.0,100.000200606,2461.6435807116063
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,4500.0,112.50022568175,1812.1249245270621
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,4500.0,112.50022568175,1850.3287278488042
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,4500.0,112.50022568175,1891.1070363125955
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,6000.0,112.50022568175,506.79149419978023
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,6000.0,112.50022568175,605.7279290094275
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,6000.0,112.50022568175,670.4921609180016
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,7500.0,112.50022568175,1869.423702750385
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,7500.0,112.50022568175,1922.058748840756
728,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,7500.0,112.50022568175,1976.3513574429674
728,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,4500.0,112.50022568175,1983.022171582123
728,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,4500.0,112.50022568175,2072.51378969763
728,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,4500.0,112.50022568175,2156.4209778783315
728,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,6000.0,112.50022568175,691.9339601679914
728,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,6000.0,112.50022568175,872.2182384458754
728,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,6000.0,112.50022568175,1022.2431430099176
728,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,7500.0,112.50022568175,2048.8913563406677
728,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,7500.0,112.50022568175,2164.0212102022715
728,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,7500.0,112.50022568175,2274.3266483139864
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,4500.0,112.50022568175,2037.9562817789968
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,4500.0,112.50022568175,2151.506645911225
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,4500.0,112.50022568175,2261.369900810805
728,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,6000.0,112.50022568175,744.7891370134848
728,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,6000.0,112.50022568175,947.9864597902049
728,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,6000.0,112.50022568175,1122.9701139024157
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,7500.0,112.50022568175,2102.569821342043
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,7500.0,112.50022568175,2241.419278890166
728,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,7500.0,112.50022568175,2377.5374669690855
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,4500.0,125.0002507575,1758.4810190633352
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,4500.0,125.0002507575,1806.8495220319076
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,4500.0,125.0002507575,1841.5824998040107
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,6000.0,125.0002507575,449.53936279808795
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,6000.0,125.0002507575,558.6419045676505
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,6000.0,125.0002507575,573.4438543621291
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,30.0000601818,11000.0,7500.0,125.0002507575,1802.7909539439845
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,40.000080242399996,11000.0,7500.0,125.0002507575,1857.5317426764764
655,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3000.0,50.000100303,11000.0,7500.0,125.0002507575,1915.737104797378
655,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,4500.0,125.0002507575,1916.680354319517
655,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,4500.0,125.0002507575,2014.333496361903
655,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,4500.0,125.0002507575,2087.612634126294
655,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,6000.0,125.0002507575,629.5137317083631
655,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,6000.0,125.0002507575,817.0334907403154
655,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,6000.0,125.0002507575,907.9255780823587
655,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,30.0000601818,11000.0,7500.0,125.0002507575,1970.5930938815193
655,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,40.000080242399996,11000.0,7500.0,125.0002507575,2081.8673776574497
655,none,headOn,3.141592653589793,1.5707963267948966,13.0,3000.0,50.000100303,11000.0,7500.0,125.0002507575,2193.8017176966155
655,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,4500.0,125.0002507575,1970.1922594543976
655,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,4500.0,125.0002507575,2091.123833299767
655,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,4500.0,125.0002507575,2189.5811483591006
655,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,6000.0,125.0002507575,681.4212316344365
655,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,6000.0,125.0002507575,891.1675032173981
655,violation,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,6000.0,125.0002507575,1006.5758472345324
655,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,30.0000601818,11000.0,7500.0,125.0002507575,2023.2352661168811
655,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,40.000080242399996,11000.0,7500.0,125.0002507575,2157.5095593061897
655,none,headOn,3.141592653589793,1.5707963267948966,20.0,3000.0,50.000100303,11000.0,7500.0,125.0002507575,2294.420929091556
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,11000.0,4500.0,100.000200606,2091.1412038550684
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,11000.0,4500.0,100.000200606,2181.6692971945163
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,50.000100303,11000.0,4500.0,100.000200606,2266.184218706441
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,11000.0,6000.0,100.000200606,802.3398473755323
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,11000.0,6000.0,100.000200606,994.5220518432949
819,violation,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,50.000100303,11000.0,6000.0,100.000200606,1191.654589407508
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,30.0000601818,11000.0,7500.0,100.000200606,2091.141203855076
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,40.000080242399996,11000.0,7500.0,100.000200606,2181.6692971945176
819,none,headOn,3.141592653589793,1.5707963267948966,6.000000000000001,3700.0,50.000100303,11000.0,7500.0,100.000200606,2266.184218706438
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,30.0000601818,11000.0,4500.0,100.000200606,2279.83511373193
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,40.000080242399996,11000.0,4500.0,100.000200606,2453.217764962807
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,50.000100303,11000.0,4500.0,100.000200606,2618.9424694177255
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,30.0000601818,11000.0,6000.0,100.000200606,994.7132378621772
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,40.000080242399996,11000.0,6000.0,100.000200606,1272.239391794496
819,violation,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,50.000100303,11000.0,6000.0,100.000200606,1560.985989709648
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,30.0000601818,11000.0,7500.0,100.000200606,2282.2301284183695
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,40.000080242399996,11000.0,7500.0,100.000200606,2456.517800369646
819,none,headOn,3.141592653589793,1.5707963267948966,13.0,3700.0,50.000100303,11000.0,7500.0,100.000200606,2622.922293317598
819,none,headOn,3.141592653589793,1.5707963267948966,20.0,3700.0,30.0000601818,11000.0,4500.0,100.000200606,2336.455661625148
